DayNum,VehId,Trip,Timestamp(ms),Latitude[deg],Longitude[deg],Vehicle Speed[km/h],MAF[g/sec],Engine RPM[RPM],Absolute Load[%],OAT[DegC],Fuel Rate[L/hr],Air Conditioning Power[kW],Air Conditioning Power[Watts],Heater Power[Watts],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Short Term Fuel Trim Bank 1[%],Short Term Fuel Trim Bank 2[%],Long Term Fuel Trim Bank 1[%],Long Term Fuel Trim Bank 2[%]
155.5329374,10,2213,380400,42.29152861,-83.70474306,70.86999512,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-47.5,95.36585999,372.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,381300,42.29152861,-83.70474306,70.43000031,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-47.5,95.36585999,372.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,381400,42.29152861,-83.70474306,70.43000031,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-49.5,95.36585999,372.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,382300,42.29152861,-83.70474306,70.51000214,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-49.5,95.36585999,372.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,382400,42.29152861,-83.70474306,70.51000214,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-59,95.36585999,372.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,383100,42.2919925,-83.70504444,70.51000214,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-59,95.36585999,372.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,383300,42.2919925,-83.70504444,70.54999542,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-59,95.36585999,372.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,383400,42.2919925,-83.70504444,70.54999542,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-64.5,95.36585999,372.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,384400,42.2919925,-83.70504444,71.26000214,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-64.5,95.36585999,372.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,384500,42.2919925,-83.70504444,71.26000214,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-84,95.36585999,372.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,385300,42.2919925,-83.70504444,71.26000214,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-84,95.36585999,366.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,385400,42.2919925,-83.70504444,71.83000183,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-84,95.36585999,366.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,385500,42.2919925,-83.70504444,71.83000183,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-77,95.36585999,366.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,386000,42.29250111,-83.7052075,71.83000183,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-77,95.36585999,366.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,386500,42.29250111,-83.7052075,72.29000092,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-77,95.36585999,366.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,386600,42.29250111,-83.7052075,72.29000092,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-74.5,95.36585999,366.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,387500,42.29250111,-83.7052075,72.33999634,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-74.5,95.36585999,366.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,387600,42.29250111,-83.7052075,72.33999634,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-63,95.36585999,366.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,388600,42.29250111,-83.7052075,72.15999603,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-58,95.36585999,366.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,389000,42.29298917,-83.70514167,72.15999603,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-58,95.36585999,366.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,389600,42.29298917,-83.70514167,72.15000153,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-58,95.36585999,366.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,389700,42.29298917,-83.70514167,72.15000153,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-60.5,95.36585999,366.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,390300,42.29298917,-83.70514167,72.15000153,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-60.5,95.36585999,370,NaN,NaN,NaN,NaN
155.5329374,10,2213,390600,42.29298917,-83.70514167,71.26000214,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-60.5,95.36585999,370,NaN,NaN,NaN,NaN
155.5329374,10,2213,390700,42.29298917,-83.70514167,71.26000214,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-56,95.36585999,370,NaN,NaN,NaN,NaN
155.5329374,10,2213,391700,42.29298917,-83.70514167,70.65000153,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-56,95.36585999,370,NaN,NaN,NaN,NaN
155.5329374,10,2213,391800,42.29298917,-83.70514167,70.65000153,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-54.5,95.36585999,370,NaN,NaN,NaN,NaN
155.5329374,10,2213,392000,42.29347361,-83.70488167,70.65000153,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-54.5,95.36585999,370,NaN,NaN,NaN,NaN
155.5329374,10,2213,392700,42.29347361,-83.70488167,69.81999969,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-54.5,95.36585999,370,NaN,NaN,NaN,NaN
155.5329374,10,2213,392800,42.29347361,-83.70488167,69.81999969,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-46,95.36585999,370,NaN,NaN,NaN,NaN
155.5329374,10,2213,393700,42.29347361,-83.70488167,68.90999603,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-46,95.36585999,370,NaN,NaN,NaN,NaN
155.5329374,10,2213,393800,42.29347361,-83.70488167,68.90999603,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-45,95.36585999,370,NaN,NaN,NaN,NaN
155.5329374,10,2213,394800,42.29347361,-83.70488167,67.97000122,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-45,95.36585999,370,NaN,NaN,NaN,NaN
155.5329374,10,2213,394900,42.29347361,-83.70488167,67.97000122,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-52.5,95.36585999,370,NaN,NaN,NaN,NaN
155.5329374,10,2213,395400,42.29347361,-83.70488167,67.97000122,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-52.5,95.36585999,371.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,395800,42.29347361,-83.70488167,67.48999786,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-52.5,95.36585999,371.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,395900,42.29347361,-83.70488167,67.48999786,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-56.5,95.36585999,371.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,396000,42.29409778,-83.70460806,67.48999786,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-56.5,95.36585999,371.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,396900,42.29409778,-83.70460806,67.18999481,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-56.5,95.36585999,371.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,397000,42.29409778,-83.70460806,67.18999481,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-55,95.36585999,371.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,397900,42.29409778,-83.70460806,66.76000214,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-55,95.36585999,371.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,398000,42.29409778,-83.70460806,66.76000214,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-53.5,95.36585999,371.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,398900,42.29409778,-83.70460806,66.09999847,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-53.5,95.36585999,371.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,399000,42.29456361,-83.70448778,66.09999847,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-46,95.36585999,371.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,400000,42.29456361,-83.70448778,65.97000122,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-46,95.36585999,371.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,400100,42.29456361,-83.70448778,65.97000122,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-46.5,95.36585999,371.5,NaN,NaN,NaN,NaN
155.5329374,10,2213,400400,42.29456361,-83.70448778,65.97000122,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-46.5,95.36585999,372,NaN,NaN,NaN,NaN
155.5329374,10,2213,401000,42.29456361,-83.70448778,66.20999908,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-46.5,95.36585999,372,NaN,NaN,NaN,NaN
155.5329374,10,2213,401100,42.29456361,-83.70448778,66.20999908,NaN,NaN,NaN,-2,NaN,NaN,1050,250,-41.5,95.36585999,372,NaN,NaN,NaN,NaN
155.8144791,11,2294,0,42.29039778,-83.71835944,22.30999947,9.869999886,1686,NaN,7.5,NaN,NaN,160,NaN,-105.0499878,0,305.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,800,42.29039778,-83.71835944,27.80999947,9.869999886,1686,NaN,7.5,NaN,NaN,160,NaN,46.5,0,305.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,1200,42.29039778,-83.71835944,27.80999947,33.59000015,2380,NaN,7.5,NaN,NaN,160,NaN,46.5,0,305.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,1500,42.29039778,-83.71835944,27.80999947,33.59000015,2380,NaN,7.5,NaN,NaN,160,NaN,46.5,0,302.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,1800,42.29039778,-83.71835944,30.93999863,33.59000015,2380,NaN,7.5,NaN,NaN,160,NaN,19.95001221,0,302.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,2800,42.29039778,-83.71835944,33.63000107,33.59000015,2380,NaN,7.5,NaN,NaN,160,NaN,16,0,302.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,3100,42.29038917,-83.71865111,33.63000107,33.59000015,2380,NaN,7.5,NaN,NaN,160,NaN,16,0,302.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,3200,42.29038917,-83.71865111,33.63000107,18.71999931,1782,NaN,7.5,NaN,NaN,160,NaN,16,0,302.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,3900,42.29038917,-83.71865111,34.77999878,18.71999931,1782,NaN,7.5,NaN,NaN,160,NaN,-1.100036621,0,302.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,4900,42.29038917,-83.71865111,36.11999893,18.71999931,1782,NaN,7.5,NaN,NaN,160,NaN,-54.54998779,0,302.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,5200,42.29038917,-83.71865111,36.11999893,7.449999809,280,NaN,7.5,NaN,NaN,160,NaN,-54.54998779,0,302.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,6000,42.29034611,-83.71899583,38.37999725,7.449999809,280,NaN,7.5,NaN,NaN,160,NaN,-47.95001221,0,302.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,6500,42.29034611,-83.71899583,38.37999725,7.449999809,280,NaN,7.5,NaN,NaN,160,NaN,-47.95001221,0,290.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,7000,42.29034611,-83.71899583,40.47999954,7.449999809,280,NaN,7.5,NaN,NaN,160,NaN,-47.20001221,0,290.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,7200,42.29034611,-83.71899583,40.47999954,0.870000005,0,NaN,7.5,NaN,NaN,160,NaN,-47.20001221,0,290.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,8000,42.29034611,-83.71899583,42.68000031,0.870000005,0,NaN,7.5,NaN,NaN,160,NaN,-19.10003662,0,290.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,9100,42.29021806,-83.71937111,43.73999786,0.870000005,0,NaN,7.5,NaN,NaN,160,NaN,-28.75,0,290.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,10100,42.29021806,-83.71937111,44.86000061,0.870000005,0,NaN,7.5,NaN,NaN,160,NaN,-7.850036621,0,290.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,11200,42.29021806,-83.71937111,46.70999908,2.720000029,0,NaN,7.5,NaN,NaN,160,NaN,-54.04998779,0,290.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,11600,42.29021806,-83.71937111,46.70999908,2.720000029,0,NaN,7.5,NaN,NaN,160,NaN,-54.04998779,0,289,NaN,NaN,NaN,NaN
155.8144791,11,2294,12200,42.29021806,-83.71937111,49.23999786,2.720000029,0,NaN,7.5,NaN,NaN,160,NaN,-20.20001221,0,289,NaN,NaN,NaN,NaN
155.8144791,11,2294,13000,42.28990333,-83.71977833,49.23999786,2.720000029,0,NaN,7.5,NaN,NaN,160,NaN,-20.20001221,0,289,NaN,NaN,NaN,NaN
155.8144791,11,2294,13200,42.28990333,-83.71977833,50.70000076,10.5,1232,NaN,7.5,NaN,NaN,160,NaN,32.14996338,0,289,NaN,NaN,NaN,NaN
155.8144791,11,2294,14300,42.28990333,-83.71977833,51.84999847,10.5,1232,NaN,7.5,NaN,NaN,160,NaN,-50.85003662,0,289,NaN,NaN,NaN,NaN
155.8144791,11,2294,15200,42.28990333,-83.71977833,51.84999847,7.190000057,2036,NaN,7.5,NaN,NaN,160,NaN,-50.85003662,0,289,NaN,NaN,NaN,NaN
155.8144791,11,2294,15300,42.28990333,-83.71977833,54.09000015,7.190000057,2036,NaN,7.5,NaN,NaN,160,NaN,-20.04998779,0,289,NaN,NaN,NaN,NaN
155.8144791,11,2294,16000,42.2895275,-83.71987333,54.09000015,7.190000057,2036,NaN,7.5,NaN,NaN,160,NaN,-20.04998779,0,289,NaN,NaN,NaN,NaN
155.8144791,11,2294,16400,42.2895275,-83.71987333,54.90999985,7.190000057,2036,NaN,7.5,NaN,NaN,160,NaN,55.04998779,0,289,NaN,NaN,NaN,NaN
155.8144791,11,2294,16600,42.2895275,-83.71987333,54.90999985,7.190000057,2036,NaN,7.5,NaN,NaN,160,NaN,55.04998779,0,302.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,17200,42.2895275,-83.71987333,54.90999985,3.970000029,1196,NaN,7.5,NaN,NaN,160,NaN,55.04998779,0,302.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,17400,42.2895275,-83.71987333,54.98999786,3.970000029,1196,NaN,7.5,NaN,NaN,160,NaN,10.5,0,302.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,18000,42.28925917,-83.7198125,54.98999786,3.970000029,1196,NaN,7.5,NaN,NaN,160,NaN,10.5,0,302.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,18200,42.28925917,-83.7198125,54.98999786,3.970000029,1196,NaN,7.5,NaN,NaN,160,NaN,10.5,0,302.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,18400,42.28925917,-83.7198125,54.95999908,3.970000029,1196,NaN,7.5,NaN,NaN,160,NaN,13.25,0,302.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,19200,42.28925917,-83.7198125,54.95999908,0.870000005,0,NaN,7.5,NaN,NaN,160,NaN,13.25,0,302.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,19500,42.28925917,-83.7198125,54.93999863,0.870000005,0,NaN,7.5,NaN,NaN,160,NaN,16.45001221,0,302.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,20500,42.28925917,-83.7198125,54.79999924,0.870000005,0,NaN,7.5,NaN,NaN,160,NaN,16.14996338,0,302.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,21200,42.28925917,-83.7198125,54.79999924,0.870000005,0,NaN,6.75,NaN,NaN,200,NaN,16.14996338,0,302.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,21600,42.28925917,-83.7198125,54.72999954,0.870000005,0,NaN,6.75,NaN,NaN,200,NaN,16.45001221,0,298,NaN,NaN,NaN,NaN
155.8144791,11,2294,22000,42.28875083,-83.71958,54.72999954,0.870000005,0,NaN,6.75,NaN,NaN,200,NaN,16.45001221,0,298,NaN,NaN,NaN,NaN
155.8144791,11,2294,22600,42.28875083,-83.71958,54.55999756,0.870000005,0,NaN,6.75,NaN,NaN,200,NaN,16.89996338,0,298,NaN,NaN,NaN,NaN
155.8144791,11,2294,23600,42.28875083,-83.71958,54.40999985,0.870000005,0,NaN,6.75,NaN,NaN,200,NaN,17.34997559,0,298,NaN,NaN,NaN,NaN
155.8144791,11,2294,24700,42.28875083,-83.71958,54.06999969,0.870000005,0,NaN,6.75,NaN,NaN,200,NaN,17.64996338,0,298,NaN,NaN,NaN,NaN
155.8144791,11,2294,25000,42.28837,-83.71942389,54.06999969,0.870000005,0,NaN,6.75,NaN,NaN,200,NaN,17.64996338,0,298,NaN,NaN,NaN,NaN
155.8144791,11,2294,25700,42.28837,-83.71942389,51.48999786,0.870000005,0,NaN,6.75,NaN,NaN,200,NaN,27.14996338,0,298,NaN,NaN,NaN,NaN
155.8144791,11,2294,26700,42.28837,-83.71942389,51.48999786,0.870000005,0,NaN,6.75,NaN,NaN,200,NaN,27.14996338,0,300,NaN,NaN,NaN,NaN
155.8144791,11,2294,26800,42.28837,-83.71942389,49.15999985,0.870000005,0,NaN,6.75,NaN,NaN,200,NaN,64.34997559,0,300,NaN,NaN,NaN,NaN
155.8144791,11,2294,27800,42.28837,-83.71942389,44.61000061,0.870000005,0,NaN,6.75,NaN,NaN,200,NaN,93.20001221,0,300,NaN,NaN,NaN,NaN
155.8144791,11,2294,28000,42.28800833,-83.71937167,44.61000061,0.870000005,0,NaN,6.75,NaN,NaN,200,NaN,93.20001221,0,300,NaN,NaN,NaN,NaN
155.8144791,11,2294,28800,42.28800833,-83.71937167,39.36999893,0.870000005,0,NaN,6.75,NaN,NaN,200,NaN,91.09997559,0,300,NaN,NaN,NaN,NaN
155.8144791,11,2294,29900,42.28800833,-83.71937167,33.46999741,0.870000005,0,NaN,6.75,NaN,NaN,200,NaN,85.75,0,300,NaN,NaN,NaN,NaN
155.8144791,11,2294,30900,42.28800833,-83.71937167,27.25,0.870000005,0,NaN,6.75,NaN,NaN,200,NaN,69.25,0,300,NaN,NaN,NaN,NaN
155.8144791,11,2294,31200,42.28773667,-83.71934111,27.25,0.870000005,0,NaN,6.75,NaN,NaN,200,NaN,69.25,0,300,NaN,NaN,NaN,NaN
155.8144791,11,2294,31800,42.28773667,-83.71934111,27.25,0.870000005,0,NaN,6.75,NaN,NaN,200,NaN,69.25,0,305,NaN,NaN,NaN,NaN
155.8144791,11,2294,32000,42.28773667,-83.71934111,20.70999908,0.870000005,0,NaN,6.75,NaN,NaN,200,NaN,55.20001221,0,305,NaN,NaN,NaN,NaN
155.8144791,11,2294,33000,42.28773667,-83.71934111,12.79999924,0.870000005,0,NaN,6.75,NaN,NaN,200,NaN,22.54998779,0,305,NaN,NaN,NaN,NaN
155.8144791,11,2294,34000,42.28762417,-83.71933694,4.210000038,0.870000005,0,NaN,6.75,NaN,NaN,200,NaN,-2.799987793,0,305,NaN,NaN,NaN,NaN
155.8144791,11,2294,35200,42.28762417,-83.71933694,0,0.870000005,0,NaN,6.75,NaN,NaN,200,NaN,-2.799987793,0,297.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,36200,42.28762417,-83.71933694,0,0.870000005,0,NaN,6.75,NaN,NaN,200,NaN,-2.650024414,0,297.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,37200,42.28762417,-83.71933694,0,0.870000005,0,NaN,6.75,NaN,NaN,200,NaN,-2.350036621,0,297.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,40200,42.28762417,-83.71933694,0,0.870000005,0,NaN,6.75,NaN,NaN,200,NaN,-2.350036621,0,297,NaN,NaN,NaN,NaN
155.8144791,11,2294,40400,42.28762417,-83.71933694,0,0.870000005,0,NaN,6.75,NaN,NaN,200,NaN,-2.5,0,297,NaN,NaN,NaN,NaN
155.8144791,11,2294,41400,42.28762417,-83.71933694,0,0.870000005,0,NaN,6.75,NaN,NaN,200,NaN,-2.350036621,0,297,NaN,NaN,NaN,NaN
155.8144791,11,2294,42400,42.28762417,-83.71933694,0,0.870000005,0,NaN,6.75,NaN,NaN,200,NaN,-4.150024414,0,297,NaN,NaN,NaN,NaN
155.8144791,11,2294,43000,42.28760833,-83.71933333,0,0.870000005,0,NaN,6.75,NaN,NaN,200,NaN,-4.150024414,0,297,NaN,NaN,NaN,NaN
155.8144791,11,2294,43200,42.28760833,-83.71933333,2.619999886,0.870000005,0,NaN,7,NaN,NaN,200,NaN,-6.900024414,0,296.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,44200,42.28760833,-83.71933333,2.589999914,0.870000005,0,NaN,7,NaN,NaN,200,NaN,-3.549987793,0,296.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,45200,42.28760833,-83.71933333,3.359999895,0.870000005,0,NaN,7,NaN,NaN,200,NaN,-3.700012207,0,296.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,46000,42.28758806,-83.71933722,3.359999895,0.870000005,0,NaN,7,NaN,NaN,200,NaN,-3.700012207,0,296.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,46300,42.28758806,-83.71933722,4.730000019,0.870000005,0,NaN,7,NaN,NaN,200,NaN,-6,0,296.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,47300,42.28758806,-83.71933722,5.279999733,0.870000005,0,NaN,7,NaN,NaN,200,NaN,-4.450012207,0,296.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,48400,42.28758806,-83.71933722,2.799999952,0.870000005,0,NaN,7,NaN,NaN,200,NaN,-4.450012207,0,296.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,49100,42.28756139,-83.71935333,2.799999952,0.870000005,0,NaN,7,NaN,NaN,200,NaN,-4.450012207,0,296.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,49400,42.28756139,-83.71935333,4.569999695,0.870000005,0,NaN,7,NaN,NaN,200,NaN,-8.450012207,0,296.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,50400,42.28756139,-83.71935333,8.119999886,0.870000005,0,NaN,7,NaN,NaN,200,NaN,-31,0,296.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,51200,42.28756139,-83.71935333,8.119999886,1.99000001,1244,NaN,7,NaN,NaN,200,NaN,-31,0,296.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,51500,42.28756139,-83.71935333,15,1.99000001,1244,NaN,7,NaN,NaN,200,NaN,-76.20001221,0,296.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,52000,42.28750361,-83.71944417,15,1.99000001,1244,NaN,7,NaN,NaN,200,NaN,-76.20001221,0,296.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,52500,42.28750361,-83.71944417,22.02000046,1.99000001,1244,NaN,7,NaN,NaN,200,NaN,30.64996338,0,296.5,NaN,NaN,NaN,NaN
155.8144791,11,2294,53200,42.28750361,-83.71944417,22.02000046,36.25999832,2348,NaN,7,NaN,NaN,200,NaN,30.64996338,0,300,NaN,NaN,NaN,NaN
155.8144791,11,2294,53600,42.28750361,-83.71944417,28.76000023,36.25999832,2348,NaN,7,NaN,NaN,200,NaN,28.34997559,0,300,NaN,NaN,NaN,NaN
155.8144791,11,2294,54600,42.28750361,-83.71944417,34.68999863,36.25999832,2348,NaN,7,NaN,NaN,200,NaN,20.70001221,0,300,NaN,NaN,NaN,NaN
155.8144791,11,2294,55100,42.28745361,-83.71971083,34.68999863,36.25999832,2348,NaN,7,NaN,NaN,200,NaN,20.70001221,0,300,NaN,NaN,NaN,NaN
155.8144791,11,2294,55200,42.28745361,-83.71971083,34.68999863,27.21999931,2280,NaN,7,NaN,NaN,200,NaN,20.70001221,0,300,NaN,NaN,NaN,NaN
155.8144791,11,2294,55600,42.28745361,-83.71971083,39.68000031,27.21999931,2280,NaN,7,NaN,NaN,200,NaN,13.70001221,0,300,NaN,NaN,NaN,NaN
155.8144791,11,2294,56700,42.28745361,-83.71971083,44.22999954,27.21999931,2280,NaN,7,NaN,NaN,200,NaN,18.59997559,0,300,NaN,NaN,NaN,NaN
155.8144791,11,2294,57200,42.28745361,-83.71971083,44.22999954,26.37999916,2218,NaN,7,NaN,NaN,200,NaN,18.59997559,0,300,NaN,NaN,NaN,NaN
155.8144791,11,2294,57700,42.28745361,-83.71971083,51.63999939,26.37999916,2218,NaN,7,NaN,NaN,200,NaN,21,0,300,NaN,NaN,NaN,NaN
155.8144791,11,2294,58000,42.28742472,-83.72016028,51.63999939,26.37999916,2218,NaN,7,NaN,NaN,200,NaN,21,0,300,NaN,NaN,NaN,NaN
155.8144791,11,2294,58800,42.28742472,-83.72016028,53.82999802,26.37999916,2218,NaN,7,NaN,NaN,200,NaN,18.75,0,300,NaN,NaN,NaN,NaN
155.8144791,11,2294,59200,42.28742472,-83.72016028,53.82999802,4.650000095,1324,NaN,7,NaN,NaN,200,NaN,18.75,0,300,NaN,NaN,NaN,NaN
155.8144791,11,2294,59800,42.28742472,-83.72016028,54.87999725,4.650000095,1324,NaN,7,NaN,NaN,200,NaN,-46.29998779,0,300,NaN,NaN,NaN,NaN
155.8144791,11,2294,60800,42.28742472,-83.72016028,56.84000015,4.650000095,1324,NaN,7,NaN,NaN,200,NaN,-54.40002441,0,300,NaN,NaN,NaN,NaN
155.8144791,11,2294,61000,42.28739194,-83.72071444,56.84000015,4.650000095,1324,NaN,7,NaN,NaN,200,NaN,-54.40002441,0,300,NaN,NaN,NaN,NaN
155.8144791,11,2294,61200,42.28739194,-83.72071444,56.84000015,0.870000005,0,NaN,7,NaN,NaN,200,NaN,-54.40002441,0,300,NaN,NaN,NaN,NaN
155.8144791,11,2294,61900,42.28739194,-83.72071444,58.66999817,0.870000005,0,NaN,7,NaN,NaN,200,NaN,-51.65002441,0,300,NaN,NaN,NaN,NaN
155.8144791,11,2294,63000,42.28739194,-83.72071444,60.31999969,0.870000005,0,NaN,7,NaN,NaN,200,NaN,-72.40002441,0,300,NaN,NaN,NaN,NaN
155.8144791,11,2294,63200,42.28739194,-83.72071444,60.31999969,0.870000005,1168,NaN,7,NaN,NaN,200,NaN,-72.40002441,0,300,NaN,NaN,NaN,NaN
155.8144791,11,2294,63300,42.28739194,-83.72071444,60.31999969,12.53999996,1168,NaN,7,NaN,NaN,200,NaN,-72.40002441,0,287,NaN,NaN,NaN,NaN
155.8144791,11,2294,64000,42.28736278,-83.72132639,62.00999832,12.53999996,1168,NaN,7,NaN,NaN,200,NaN,44.5,0,287,NaN,NaN,NaN,NaN
155.8144791,11,2294,65100,42.28736278,-83.72132639,63.57999802,12.53999996,1168,NaN,7,NaN,NaN,200,NaN,48.79998779,0,287,NaN,NaN,NaN,NaN
155.8144791,11,2294,65200,42.28736278,-83.72132639,63.57999802,12.53999996,2108,NaN,7,NaN,NaN,200,NaN,48.79998779,0,287,NaN,NaN,NaN,NaN
155.8144791,11,2294,65300,42.28736278,-83.72132639,63.57999802,7.429999828,2108,NaN,7,NaN,NaN,200,NaN,48.79998779,0,287,NaN,NaN,NaN,NaN
155.8144791,11,2294,66100,42.28736278,-83.72132639,63.45999908,7.429999828,2108,NaN,7,NaN,NaN,200,NaN,3.599975586,0,287,NaN,NaN,NaN,NaN
